fasta_header,hit_num,sseq_length,sseq_accession,sseq_description,bitscore,evalue,matched_residues,alignment_length,percent_identity,qseq_length
Viki_Iso_11.616F_2,46,548,KF829343,"Uncultured Bifidobacterium sp. clone 13-19 16S ribosomal RNA gene, partial sequence",400.732,1.91E-107,223,224,99.55357143,224
Viki_Iso_11.616F_2,47,548,KF829340,"Uncultured Bifidobacterium sp. clone 13-6 16S ribosomal RNA gene, partial sequence",400.732,1.91E-107,223,224,99.55357143,224
Viki_Iso_11.616F_2,48,548,KF829174,"Uncultured Bifidobacterium sp. clone 8-41 16S ribosomal RNA gene, partial sequence",400.732,1.91E-107,223,224,99.55357143,224
Viki_Iso_11.616F_2,49,548,KF829153,"Uncultured Bifidobacterium sp. clone 8-15 16S ribosomal RNA gene, partial sequence",400.732,1.91E-107,223,224,99.55357143,224
Viki_Iso_11.616F_2,50,550,KF829122,"Uncultured Bifidobacterium sp. clone 22-83 16S ribosomal RNA gene, partial sequence",400.732,1.91E-107,223,224,99.55357143,224
Viki_Iso_12.616F_3,1,411,MK908378,"Lactobacillus ruminis strain NPL959 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,2,416,MK908348,"Lactobacillus ruminis strain NPL926 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,3,1370,MK002977,"Lactobacillus ruminis strain LPB0236 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,4,1485,MH819631,"Lactobacillus ruminis strain HBUAS54398 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,5,1485,MH819607,"Lactobacillus ruminis strain HBUAS54373 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,6,1485,MH819592,"Lactobacillus ruminis strain HBUAS54358 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,7,1486,MH819566,"Lactobacillus ruminis strain HBUAS54332 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,8,459,MH570154,"Uncultured Lactobacillus sp. clone OTU_318 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,9,429,MG855559,"Uncultured prokaryote clone Otu03563 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,10,429,MG853522,"Uncultured prokaryote clone Otu01379 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,11,427,LC252022,"Uncultured prokaryote gene for 16S ribosomal RNA, partial sequence, OTU:NOR23588",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,12,429,MG811450,"Uncultured anaerobic bacterium clone Otu03563 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,13,429,MG809759,"Uncultured anaerobic bacterium clone Otu01379 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,14,1488,MG685804,"Lactobacillus ruminis strain 08-4C01 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,15,425,MG578893,"Uncultured bacterium clone OTU384 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,16,429,KX593544,"Uncultured bacterium clone 410 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,17,429,KX593054,"Uncultured bacterium clone 189 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,18,1073,KX688712,"Lactobacillus ruminis strain 05-2A05 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,19,1371,LC271158,"Lactobacillus sp. AY5-bA2 gene for 16S ribosomal RNA, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,20,728,LC259012,"Lactobacillus sp. C-1 gene for 16S ribosomal RNA, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,21,400,KX968662,"Uncultured bacterium clone OTU_983 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,22,1321,LC192790,"Lactobacillus sp. NP7-cB3 gene for 16S ribosomal RNA, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,23,1514,KX826967,"Lactobacillus ruminis strain M1/34 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,24,425,KX654883,"Uncultured bacterium clone OTU 2478 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,25,668,LC163924,"Lactobacillus ruminis gene for 16S ribosomal RNA, partial sequence, strain: MYU 135",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,26,203,KU877519,"Uncultured Lactobacillus sp. isolate DGGE gel band G13 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,27,1424,KT221550,"Lactobacillus ruminis strain 18.1 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,28,1409,KT221545,"Lactobacillus ruminis strain 15.6 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,29,1466,KT025580,"Lactobacillus ruminis strain y1 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,30,1581,JQ805662,"Lactobacillus ruminis strain IMAUFB044 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,31,1578,JQ805660,"Lactobacillus ruminis strain IMAUFB042 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,32,1582,JQ805656,"Lactobacillus ruminis strain IMAUFB037 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,33,1583,JQ805651,"Lactobacillus ruminis strain IMAUFB032 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,34,1577,JQ805648,"Lactobacillus ruminis strain IMAUFB029 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,35,1572,JQ805646,"Lactobacillus ruminis strain IMAUFB027 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,36,1579,JQ805644,"Lactobacillus ruminis strain IMAUFB025 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,37,1579,JQ805642,"Lactobacillus ruminis strain IMAUFB022 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,38,1581,JQ805639,"Lactobacillus ruminis strain IMAUFB019 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,39,1570,JQ805638,"Lactobacillus ruminis strain IMAUFB018 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,40,1584,JQ805632,"Lactobacillus ruminis strain IMAUFB012 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,41,1579,JQ805631,"Lactobacillus ruminis strain IMAUFB011 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,42,1578,JQ805630,"Lactobacillus ruminis strain IMAUFB010 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,43,1578,JQ805627,"Lactobacillus ruminis strain IMAUFB007 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,44,465,KR935938,"Uncultured bacterium clone M01598_122_000000000-ADV8A_1_1103_10378_13361 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,45,1465,LC064897,"Lactobacillus ruminis gene for 16S ribosomal RNA, partial sequence, strain: JCM 1152",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,46,573,KP178109,"Lactobacillus sp. 1311_H05 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,47,995,KP178095,"Lactobacillus ruminis strain 1313_A06 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,48,945,KP178094,"Lactobacillus ruminis strain 1292_G05 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,49,354,KP101971,"Uncultured Lactobacillus sp. clone 1065 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_12.616F_3,50,1421,KP159619,"Lactobacillus ruminis strain CCFM8418 16S ribosomal RNA gene, partial sequence",152.769,1.18E-33,84,84,100,84
Viki_Iso_13.616F_21,1,1452,MF369894,"Streptococcus gallolyticus strain CAU:252 16S ribosomal RNA gene, partial sequence",1634.24,0,910,913,99.67141292,913
Viki_Iso_13.616F_21,2,1434,MK391157,"Streptococcus macedonicus strain ICMP 22235 16S ribosomal RNA gene, partial sequence",1633.34,0,908,910,99.78021978,913
Viki_Iso_13.616F_21,3,1423,KY952169,"Streptococcus gallolyticus subsp. gallolyticus strain ERUGALL17 16S ribosomal RNA gene, partial sequence",1633.34,0,908,910,99.78021978,913
Viki_Iso_13.616F_21,4,1539,AF459431,"Streptococcus macedonicus 16S ribosomal RNA gene, partial sequence",1633.34,0,908,910,99.78021978,913
Viki_Iso_13.616F_21,5,1447,AF298198,"Streptococcus sp. LRC 0255 16S ribosomal RNA gene, partial sequence",1633.34,0,908,910,99.78021978,913
Viki_Iso_13.616F_21,6,1437,KP009836,"Streptococcus gallolyticus strain VTM3R15 16S ribosomal RNA gene, partial sequence",1631.53,0,907,909,99.779978,913
Viki_Iso_13.616F_21,7,1417,KP009834,"Streptococcus gallolyticus strain VTM4R18 16S ribosomal RNA gene, partial sequence",1631.53,0,907,909,99.779978,913
Viki_Iso_13.616F_21,8,1415,KP009830,"Streptococcus gallolyticus strain VTM1R33 16S ribosomal RNA gene, partial sequence",1631.53,0,907,909,99.779978,913
Viki_Iso_13.616F_21,9,1413,KP009828,"Streptococcus gallolyticus strain VTM4R20 16S ribosomal RNA gene, partial sequence",1631.53,0,907,909,99.779978,913
Viki_Iso_13.616F_21,10,1421,KP009827,"Streptococcus gallolyticus strain VTM4R13 16S ribosomal RNA gene, partial sequence",1631.53,0,907,909,99.779978,913
Viki_Iso_13.616F_21,11,1407,KP009825,"Streptococcus gallolyticus strain VTM3R32 16S ribosomal RNA gene, partial sequence",1631.53,0,907,909,99.779978,913
Viki_Iso_13.616F_21,12,1437,KP009808,"Streptococcus gallolyticus strain VTM1R27 16S ribosomal RNA gene, partial sequence",1631.53,0,907,909,99.779978,913
Viki_Iso_13.616F_21,13,1010,MH748282,"Streptococcus macedonicus strain S43E1 16S ribosomal RNA gene, partial sequence",1629.73,0,909,913,99.5618839,913
Viki_Iso_13.616F_21,14,1417,MF424809,"Streptococcus gallolyticus strain CAU1155 16S ribosomal RNA gene, partial sequence",1629.73,0,909,913,99.5618839,913
Viki_Iso_13.616F_21,15,1389,MF354612,"Streptococcus sp. strain CAU:2360 16S ribosomal RNA gene, partial sequence",1629.73,0,906,908,99.77973568,913
Viki_Iso_13.616F_21,16,1488,KU315094,"Streptococcus gallolyticus strain R1 16S ribosomal RNA gene, partial sequence",1629.73,0,909,913,99.5618839,913
Viki_Iso_13.616F_21,17,1482,KF147886,"Streptococcus macedonicus strain PON207 16S ribosomal RNA gene, partial sequence",1629.73,0,909,913,99.5618839,913
Viki_Iso_13.616F_21,18,1480,KC545893,"Streptococcus macedonicus strain PON58 16S ribosomal RNA gene, partial sequence",1629.73,0,909,913,99.5618839,913
Viki_Iso_13.616F_21,19,1484,HQ721250,"Streptococcus macedonicus strain FMA830 16S ribosomal RNA gene, partial sequence",1629.73,0,909,913,99.5618839,913
Viki_Iso_13.616F_21,20,1541,AB563253,"Streptococcus macedonicus gene for 16S rRNA, partial sequence, strain: W48",1628.83,0,907,910,99.67032967,913
Viki_Iso_13.616F_21,21,1541,AB563246,"Streptococcus macedonicus gene for 16S rRNA, partial sequence, strain: W33",1628.83,0,907,910,99.67032967,913
Viki_Iso_13.616F_21,22,1396,MF582800,"Streptococcus gallolyticus strain CAU3063 16S ribosomal RNA gene, partial sequence",1627.92,0,908,912,99.56140351,913
Viki_Iso_13.616F_21,23,1392,MF424848,"Streptococcus gallolyticus strain CAU6173 16S ribosomal RNA gene, partial sequence",1627.92,0,908,912,99.56140351,913
Viki_Iso_13.616F_21,24,1395,MF424833,"Streptococcus gallolyticus strain CAU1197 16S ribosomal RNA gene, partial sequence",1627.92,0,908,912,99.56140351,913
Viki_Iso_13.616F_21,25,1412,MF424496,"Streptococcus gallolyticus strain CAU2810 16S ribosomal RNA gene, partial sequence",1627.92,0,908,912,99.56140351,913
Viki_Iso_13.616F_21,26,1391,MF424107,"Streptococcus gallolyticus strain CAU82 16S ribosomal RNA gene, partial sequence",1627.92,0,908,912,99.56140351,913
Viki_Iso_13.616F_21,27,1399,MF424090,"Streptococcus gallolyticus strain CAU2431 16S ribosomal RNA gene, partial sequence",1627.92,0,908,912,99.56140351,913
Viki_Iso_13.616F_21,28,1415,KP009843,"Streptococcus gallolyticus strain VTM4R54 16S ribosomal RNA gene, partial sequence",1627.02,0,906,909,99.669967,913
Viki_Iso_13.616F_21,29,1411,KP009838,"Streptococcus gallolyticus strain VTM1R44 16S ribosomal RNA gene, partial sequence",1627.02,0,906,909,99.669967,913
Viki_Iso_13.616F_21,30,1440,KP009815,"Streptococcus gallolyticus strain VTM2R45 16S ribosomal RNA gene, partial sequence",1627.02,0,906,909,99.669967,913
Viki_Iso_13.616F_21,31,1391,MF354448,"Streptococcus gallolyticus strain CAU:2811 16S ribosomal RNA gene, partial sequence",1626.12,0,907,911,99.56092206,913
Viki_Iso_13.616F_21,32,1390,MF354447,"Streptococcus gallolyticus strain CAU:2812 16S ribosomal RNA gene, partial sequence",1626.12,0,907,911,99.56092206,913
Viki_Iso_13.616F_21,33,1438,KP009831,"Streptococcus gallolyticus strain VTM2R39 16S ribosomal RNA gene, partial sequence",1625.22,0,907,910,99.67032967,913
Viki_Iso_13.616F_21,34,1442,KP009821,"Streptococcus gallolyticus strain VTM3R21 16S ribosomal RNA gene, partial sequence",1625.22,0,907,910,99.67032967,913
Viki_Iso_13.616F_21,35,1435,KP009820,"Streptococcus gallolyticus strain VTM3R17 16S ribosomal RNA gene, partial sequence",1625.22,0,907,910,99.67032967,913
Viki_Iso_13.616F_21,36,1436,KP009818,"Streptococcus gallolyticus strain VTM3R11 16S ribosomal RNA gene, partial sequence",1625.22,0,907,910,99.67032967,913
Viki_Iso_13.616F_21,37,1437,KP009816,"Streptococcus gallolyticus strain VTM2R47 16S ribosomal RNA gene, partial sequence",1625.22,0,907,910,99.67032967,913
Viki_Iso_13.616F_21,38,1441,KP009809,"Streptococcus gallolyticus strain VTM1R29 16S ribosomal RNA gene, partial sequence",1625.22,0,907,910,99.67032967,913
Viki_Iso_13.616F_21,39,1438,KP009807,"Streptococcus gallolyticus strain VTM1R25 16S ribosomal RNA gene, partial sequence",1625.22,0,907,910,99.67032967,913
Viki_Iso_13.616F_21,40,1471,MH819633,"Streptococcus macedonicus strain HBUAS54400 16S ribosomal RNA gene, partial sequence",1624.32,0,906,910,99.56043956,913
Viki_Iso_13.616F_21,41,1471,MH701913,"Streptococcus macedonicus strain HBUAS54123 16S ribosomal RNA gene, partial sequence",1624.32,0,906,910,99.56043956,913
Viki_Iso_13.616F_21,42,1456,MG550989,"Streptococcus macedonicus strain NWAFU7001 16S ribosomal RNA gene, partial sequence",1624.32,0,906,910,99.56043956,913
Viki_Iso_13.616F_21,43,1410,MF424837,"Streptococcus gallolyticus strain CAU2263 16S ribosomal RNA gene, partial sequence",1624.32,0,906,910,99.56043956,913
Viki_Iso_13.616F_21,44,2052496,CP013688,"Streptococcus gallolyticus strain ICDDRB-NRC-S1, complete genome",1624.32,0,906,910,99.56043956,913
Viki_Iso_13.616F_21,45,1484,LC097080,"Streptococcus macedonicus gene for 16S ribosomal RNA, partial sequence, strain: JCM 11119",1624.32,0,906,910,99.56043956,913
Viki_Iso_13.616F_21,46,1476,KT982249,"Streptococcus macedonicus strain HYM102 16S ribosomal RNA gene, partial sequence",1624.32,0,906,910,99.56043956,913
Viki_Iso_13.616F_21,47,1436,KP009812,"Streptococcus gallolyticus strain VTM1R41 16S ribosomal RNA gene, partial sequence",1624.32,0,903,905,99.77900552,913
Viki_Iso_13.616F_21,48,2130034,HE613569,Streptococcus macedonicus ACA-DC 198 main chromosome complete genome,1624.32,0,906,910,99.56043956,913
Viki_Iso_13.616F_21,49,1541,AB563251,"Streptococcus macedonicus gene for 16S rRNA, partial sequence, strain: W44",1624.32,0,906,910,99.56043956,913
Viki_Iso_13.616F_21,50,1453,KC699208,"Streptococcus macedonicus strain CNM483_12 16S ribosomal RNA gene, partial sequence",1618.91,0,904,910,99.34065934,913
Viki_Iso_15.616F_22,1,1443,KM923967,"Pseudoclavibacter sp. 42C4-8 16S ribosomal RNA gene, partial sequence",2021.96,0,1124,1125,99.91111111,1125
Viki_Iso_15.616F_22,2,1449,KM232703,"Pseudoclavibacter sp. CFCC 11306 16S ribosomal RNA gene, partial sequence",2021.96,0,1124,1125,99.91111111,1125
Viki_Iso_15.616F_22,3,1324,KT985399,"Uncultured Pseudoclavibacter sp. clone Gao6 16S ribosomal RNA gene, partial sequence",2017.45,0,1123,1125,99.82222222,1125
Viki_Iso_15.616F_22,4,1449,KM232702,"Pseudoclavibacter sp. CFCC 11305 16S ribosomal RNA gene, partial sequence",2017.45,0,1123,1125,99.82222222,1125
Viki_Iso_15.616F_22,5,1376,NR_109073,"Pseudoclavibacter caeni strain MJ28 16S ribosomal RNA, partial sequence",1875.89,0,1092,1125,97.06666667,1125
Viki_Iso_15.616F_22,6,1461,AB329631,"Pseudoclavibacter sp. KP04 gene for 16S ribosomal RNA, partial sequence",1856.05,0,1088,1125,96.71111111,1125
Viki_Iso_15.616F_22,7,1460,NR_041614,"Pseudoclavibacter soli strain KP02 16S ribosomal RNA, partial sequence",1856.05,0,1088,1125,96.71111111,1125
Viki_Iso_15.616F_22,8,1373,EU887976,"Uncultured actinobacterium clone S10 16S ribosomal RNA gene, partial sequence",1836.21,0,1085,1126,96.35879218,1125
Viki_Iso_15.616F_22,9,1238,KP690805,"Uncultured bacterium clone MgKI3d005A09 16S ribosomal RNA gene, partial sequence",1822.69,0,1070,1106,96.74502712,1125
Viki_Iso_15.616F_22,10,1202,KY622963,"Zimmermannella sp. strain OA375b 16S ribosomal RNA gene, partial sequence",1774.9,0,1070,1125,95.11111111,1125
Viki_Iso_15.616F_22,11,1479,MG934651,"Lysinimonas sp. LM-2018 strain zZAY372075zZ 16S ribosomal RNA gene, partial sequence",1774.9,0,1070,1125,95.11111111,1125
Viki_Iso_15.616F_22,12,1501,NR_042891,"Klugiella xanthotipulae strain 44C3 16S ribosomal RNA, partial sequence",1774.9,0,1070,1125,95.11111111,1125
Viki_Iso_15.616F_22,13,1342,KF070015,"Uncultured bacterium clone nbw1146b04c1 16S ribosomal RNA gene, partial sequence",1770.39,0,1069,1125,95.02222222,1125
Viki_Iso_15.616F_22,14,1342,HM333586,"Uncultured bacterium clone ncd1106h09c1 16S ribosomal RNA gene, partial sequence",1770.39,0,1069,1125,95.02222222,1125
Viki_Iso_15.616F_22,15,1342,GQ064806,"Uncultured bacterium clone nbw79f06c1 16S ribosomal RNA gene, partial sequence",1770.39,0,1069,1125,95.02222222,1125
Viki_Iso_15.616F_22,16,1342,HM333585,"Uncultured bacterium clone ncd1106e12c1 16S ribosomal RNA gene, partial sequence",1765.88,0,1068,1125,94.93333333,1125
Viki_Iso_15.616F_22,17,1342,HM332212,"Uncultured bacterium clone ncd979f07c1 16S ribosomal RNA gene, partial sequence",1765.88,0,1068,1125,94.93333333,1125
Viki_Iso_15.616F_22,18,1473,FM872911,"Uncultured bacterium partial 16S rRNA gene, clone FB04E08",1765.88,0,1068,1125,94.93333333,1125
Viki_Iso_15.616F_22,19,1441,AJ565418,"Actinobacterium MWH-NPG1 partial 16S rRNA gene, isolate MWH-NPG1",1765.88,0,1068,1125,94.93333333,1125
Viki_Iso_15.616F_22,20,1484,LT558829,"Pseudoclavibacter alba partial 16S rRNA gene, strain Marseille-P2081",1762.28,0,1066,1125,94.75555556,1125
Viki_Iso_15.616F_22,21,1473,FM872982,"Uncultured bacterium partial 16S rRNA gene, clone FB02E04",1761.37,0,1067,1125,94.84444444,1125
Viki_Iso_15.616F_22,22,1481,AB012593,"Bacterium IFO 15702 gene for 16S rRNA, partial sequence",1757.77,0,1067,1125,94.84444444,1125
Viki_Iso_15.616F_22,23,1464,KP185147,"Diaminobutyricimonas sp. JC2975 16S ribosomal RNA gene, partial sequence",1755.96,0,1061,1117,94.98657117,1125
Viki_Iso_15.616F_22,24,1342,GQ041076,"Uncultured bacterium clone nbw961h01c1 16S ribosomal RNA gene, partial sequence",1755.06,0,1065,1124,94.75088968,1125
Viki_Iso_15.616F_22,25,1484,LT223676,"Pseudoclavibacter alba partial 16S rRNA gene, strain Marseille-P2081",1754.16,0,1065,1125,94.66666667,1125
Viki_Iso_15.616F_22,26,1423,JQ976752,"Uncultured Pseudoclavibacter sp. clone R3-2 16S ribosomal RNA gene, partial sequence",1753.26,0,1067,1128,94.59219858,1125
Viki_Iso_15.616F_22,27,1342,GQ041205,"Uncultured bacterium clone nbw963c11c1 16S ribosomal RNA gene, partial sequence",1752.36,0,1065,1125,94.66666667,1125
Viki_Iso_15.616F_22,28,1342,GQ040998,"Uncultured bacterium clone nbw961a06c1 16S ribosomal RNA gene, partial sequence",1752.36,0,1065,1125,94.66666667,1125
Viki_Iso_15.616F_22,29,1342,GQ062076,"Uncultured bacterium clone nbw27f12c1 16S ribosomal RNA gene, partial sequence",1747.85,0,1064,1125,94.57777778,1125
