,header,sseq_length,sseq_accession,sseq_description,bitscore,evalue,matched_residues,alignment_length,percent_identity,qseq_length,hit_num
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1421.0,MG685658,"Proteus penneri strain 2203 16S ribosomal RNA gene, partial sequence",2087.78,0.0,1163.0,1167.0,99.65724078834619,1171.0,36
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1421.0,MG685657,"Proteus penneri strain 2202 16S ribosomal RNA gene, partial sequence",2087.78,0.0,1163.0,1167.0,99.65724078834619,1171.0,37
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1413.0,MF541402,"Proteus sp. strain strains Z 16S ribosomal RNA gene, partial sequence",2087.78,0.0,1163.0,1167.0,99.65724078834619,1171.0,38
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1441.0,KT029133,"Proteus penneri strain wf-4 16S ribosomal RNA gene, partial sequence",2087.78,0.0,1165.0,1169.0,99.65782720273738,1171.0,39
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1447.0,HQ259936,"Proteus penneri strain M2 16S ribosomal RNA gene, partial sequence",2086.88,0.0,1166.0,1171.0,99.57301451750641,1171.0,40
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1507.0,MH880131,"Proteus vulgaris strain PrV1 16S ribosomal RNA gene, partial sequence",2085.98,0.0,1165.0,1171.0,99.48761742100768,1171.0,41
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1465.0,LC382137,"Proteus sp. JCM 2148 gene for 16S ribosomal RNA, partial sequence",2085.98,0.0,1165.0,1171.0,99.48761742100768,1171.0,42
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1504.0,MG871249,"Proteus vulgaris strain FC2953 16S ribosomal RNA gene, partial sequence",2085.98,0.0,1165.0,1171.0,99.48761742100768,1171.0,43
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1400.0,KY225752,"Uncultured Proteus sp. clone PM-28-16 16S ribosomal RNA gene, partial sequence",2085.98,0.0,1165.0,1171.0,99.48761742100768,1171.0,44
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1443.0,KT029132,"Proteus penneri strain wf-3 16S ribosomal RNA gene, partial sequence",2085.98,0.0,1165.0,1171.0,99.48761742100768,1171.0,45
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1423.0,KP135421,"Proteus vulgaris strain N-25 16S ribosomal RNA gene, partial sequence",2085.98,0.0,1165.0,1171.0,99.48761742100768,1171.0,46
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1468.0,KM259958,"Proteus penneri strain FM24 16S ribosomal RNA gene, partial sequence",2085.98,0.0,1165.0,1171.0,99.48761742100768,1171.0,47
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1426.0,KC884685,"Proteus sp. L29 16S ribosomal RNA gene, partial sequence",2085.98,0.0,1165.0,1171.0,99.48761742100768,1171.0,48
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1436.0,KC456524,"Proteus vulgaris strain ALK037 16S ribosomal RNA gene, partial sequence",2085.98,0.0,1165.0,1171.0,99.48761742100768,1171.0,49
23_E-2_YPD_16S.1492R_62,>23_E-2_YPD_16S.1492R_62,1453.0,JN409463,"Swine manure bacterium SP14 16S ribosomal RNA gene, partial sequence",2085.98,0.0,1165.0,1171.0,99.48761742100768,1171.0,50
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1519.0,MN075469,"Streptococcus equinus strain CNU 77-41 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,1
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1501.0,MN075456,"Streptococcus equinus strain CNU 77-8 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,2
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1430.0,MN075454,"Streptococcus equinus strain CNU 77-23 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,3
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1521.0,MN075452,"Streptococcus equinus strain CNU 77-21 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,4
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1523.0,MN075430,"Streptococcus equinus strain CNU 24 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,5
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1537.0,MN075429,"Streptococcus equinus strain CNU 23 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,6
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1548.0,MN075422,"Streptococcus equinus strain CNU 8 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,7
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1529.0,MN075421,"Streptococcus equinus strain CNU 13 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,8
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1511.0,MN075419,"Streptococcus equinus strain CNU 11 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,9
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1508.0,MN075418,"Streptococcus equinus strain CNU 10 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,10
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1513.0,MN075414,"Streptococcus equinus strain CNU G6 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,11
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1479.0,MN075411,"Streptococcus equinus strain CNU G3 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,12
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1867673.0,LR594042,"Streptococcus gallolyticus subsp. gallolyticus strain NCTC8133 genome assembly, chromosome: 1",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,13
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1873522.0,LR134282,"Streptococcus equinus strain NCTC8140 genome assembly, chromosome: 1",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,14
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1498.0,MF380371,"Streptococcus equinus strain DMF7 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,15
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1490.0,LC269355,"Streptococcus sp. JCM 7880 gene for 16S ribosomal RNA, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,16
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1486.0,LC269354,"Streptococcus sp. JCM 7878 gene for 16S ribosomal RNA, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,17
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1501.0,LC145574,"Streptococcus equinus gene for 16S ribosomal RNA, partial sequence, strain: JCM 5802",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,18
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1448.0,KF697905,"Bacterium DAZ1002 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,19
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1509.0,KT696499,"Streptococcus lutetiensis strain OZK27 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,20
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1509.0,KT630832,"Streptococcus lutetiensis strain OZK22 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,21
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1509.0,KT630830,"Streptococcus lutetiensis strain OZK20 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,22
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1486.0,AB849354,"Streptococcus equinus gene for 16S ribosomal RNA, partial sequence, strain: CG44",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,23
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1483.0,AB849353,"Streptococcus equinus gene for 16S ribosomal RNA, partial sequence, strain: CG50",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,24
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1481.0,AB849351,"Streptococcus equinus gene for 16S ribosomal RNA, partial sequence, strain: CG68",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,25
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1487.0,KF156794,"Streptococcus equinus strain 2B 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,26
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1510.0,JX218605,"Uncultured rumen bacterium clone MXML-E3 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,27
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1472.0,AB680225,"Streptococcus equinus gene for 16S rRNA, partial sequence, strain: NBRC 12058",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,28
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1468.0,AB680224,"Streptococcus equinus gene for 16S rRNA, partial sequence, strain: NBRC 12057",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,29
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1456.0,HQ452825,"Streptococcus sp. L10 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,30
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1447.0,HQ452824,"Streptococcus sp. L8 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,31
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1434.0,HQ452822,"Streptococcus sp. L2 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,32
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1540.0,AB563263,"Streptococcus equinus gene for 16S rRNA, partial sequence, strain: BP1-4",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,33
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1540.0,AB563225,"Streptococcus equinus gene for 16S rRNA, partial sequence, strain: W1",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,34
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1540.0,AB563227,"Streptococcus equinus gene for 16S rRNA, partial sequence, strain: W3",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,35
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1303.0,HQ008641,"Uncultured bacterium clone Camel_AAR_313 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,36
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1397.0,FJ677375,"Uncultured bacterium clone 3-2H12 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,37
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1411.0,FJ672660,"Uncultured bacterium clone Ll142-7A17 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,38
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1544.0,EU842622,"Uncultured bacterium clone 1103200826814 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,39
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1524.0,EU842174,"Uncultured bacterium clone 1101352028262 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,40
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1539.0,AB362710,"Streptococcus equinus gene for 16S rRNA, partial sequence, strain: NRIC 1535",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,41
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1470.0,AY500370,"Streptococcus bovis isolate Sb5 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,42
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1470.0,DQ148959,"Streptococcus bovis isolate SbH1 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,43
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1470.0,AY347306,"Streptococcus bovis strain Sb R1 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,44
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1463.0,DQ393019,"Rumen bacterium A52 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,45
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1500.0,DQ393002,"Rumen bacterium 6/9293-4 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,46
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1539.0,AF396921,"Streptococcus bovis strain C14b1 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,47
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1529.0,DQ256285,"Uncultured rumen bacterium clone S5 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,48
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1529.0,DQ256283,"Uncultured rumen bacterium clone S3 16S ribosomal RNA gene, partial sequence",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,49
Cam_31072019_Iso_7_27F_37,>Cam_31072019_Iso_7_27F_37,1540.0,AB563229,"Streptococcus equinus gene for 16S rRNA, partial sequence, strain: W5",2109.42,0.0,1174.0,1176.0,99.82993197278913,1175.0,50
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1518.0,MN209917,"Staphylococcus cohnii strain NP-23 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,1
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1494.0,MK954143,"Staphylococcus sp. strain S32 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,2
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1459.0,MK910106,"Uncultured bacterium clone LHSR1 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,3
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1518.0,MK729025,"Staphylococcus cohnii strain SA01 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,4
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1451.0,MH210886,"Staphylococcus cohnii strain Lac03C 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,5
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1460.0,MH210867,"Staphylococcus cohnii strain Tr05I 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,6
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1462.0,MH210861,"Staphylococcus cohnii strain Tr15B 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,7
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1490.0,MH591774,"Staphylococcus cohnii strain F 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,8
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1460.0,MH518230,"Staphylococcus sp. strain CLC-M8 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,9
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1457.0,MH518202,"Staphylococcus sp. strain CLC-F20 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,10
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1459.0,MH518198,"Staphylococcus sp. strain CLC-F15 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,11
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1456.0,MH518187,"Staphylococcus sp. strain CLC-F2 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,12
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,2557319.0,CP027422,"Staphylococcus cohnii strain FDAARGOS_334 chromosome, complete genome",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,13
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1489.0,MG280961,"Staphylococcus sp. strain R1WF 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,14
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1554.0,KY609457,"Uncultured bacterium clone MF9GB95 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,15
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1463.0,MF070516,"Staphylococcus sp. strain InS-021-1 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,16
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1409.0,KY312807,"Staphylococcus cohnii strain GT41 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,17
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1494.0,KX250303,"Staphylococcus sp. NIOT-COMAPS 39 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,18
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1437.0,KM877513,"Staphylococcus cohnii strain SE4.2 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,19
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1437.0,KM877512,"Staphylococcus cohnii strain SE4.1 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,20
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1459.0,KM877511,"Staphylococcus cohnii strain SE3.10 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,21
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1437.0,KF186664,"Staphylococcus sp. AS2 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,22
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1519.0,KC484943,"Bacterium CulaeenE9S 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,23
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1444.0,JX501706,"Staphylococcus cohnii strain M1E8 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,24
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1452.0,JN695710,"Staphylococcus sp. KL8(2011) 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,25
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1450.0,JN695701,"Staphylococcus sp. WC4(2011) 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,26
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1438.0,JF799899,"Bacterium CIFRI H-TSB-21-TSA 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,27
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1446.0,JF799876,"Staphylococcus sp. CIFRI D-TSB-5-RS 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,28
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1466.0,HM140412,"Endophytic bacterium MD4 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,29
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1428.0,GQ169065,"Staphylococcus cohnii subsp. urealyticus strain CTDE2 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,30
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1488.0,AM944030,"Staphylococcus sp. R-25657 partial 16S rRNA gene, isolate R-25657",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,31
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1547.0,AF467419,"Uncultured Staphylococcus sp. clone Gpanamen9 16S ribosomal RNA gene, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,32
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1494.0,NR_037046,"Staphylococcus cohnii subsp. urealyticus strain CK27 16S ribosomal RNA, partial sequence",1906.55,0.0,1061.0,1064.0,99.71804511278195,1064.0,33
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1445.0,MH210876,"Staphylococcus cohnii strain Sk09F 16S ribosomal RNA gene, partial sequence",1904.74,0.0,1060.0,1063.0,99.71777986829727,1064.0,34
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1419.0,KU550180,"Staphylococcus cohnii strain DRLL14 16S ribosomal RNA gene, partial sequence",1904.74,0.0,1060.0,1063.0,99.71777986829727,1064.0,35
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1441.0,JF825988,"Staphylococcus sp. HU9(2011) 16S ribosomal RNA gene, partial sequence",1904.74,0.0,1060.0,1063.0,99.71777986829727,1064.0,36
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,4405.0,MK015771,"Staphylococcus cohnii strain PL436 16S ribosomal RNA and 23S ribosomal RNA genes, partial sequence",1903.84,0.0,1060.0,1064.0,99.62406015037594,1064.0,37
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1508.0,LC437036,"Staphylococcus cohnii subsp. urealyticus YY50 gene for 16S ribosomal RNA, partial sequence",1903.84,0.0,1060.0,1064.0,99.62406015037594,1064.0,38
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1508.0,LC437035,"Staphylococcus cohnii subsp. urealyticus YY49 gene for 16S ribosomal RNA, partial sequence",1903.84,0.0,1060.0,1064.0,99.62406015037594,1064.0,39
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1427.0,KX289496,"Staphylococcus sp. CSC25 16S ribosomal RNA gene, partial sequence",1902.94,0.0,1059.0,1062.0,99.71751412429379,1064.0,40
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1520.0,EU341210,"Uncultured Staphylococcus sp. clone AV_5N-E10 16S ribosomal RNA gene, partial sequence",1902.94,0.0,1060.0,1064.0,99.62406015037594,1064.0,41
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1469.0,KT986098,"Staphylococcus cohnii strain Lmb033 16S ribosomal RNA gene, partial sequence",1902.04,0.0,1060.0,1064.0,99.62406015037594,1064.0,42
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1461.0,JQ977111,"Staphylococcus sp. Cra26 16S ribosomal RNA gene, partial sequence",1902.04,0.0,1057.0,1059.0,99.81114258734655,1064.0,43
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1475.0,KC184156,"Uncultured bacterium clone SV-13 16S ribosomal RNA gene, partial sequence",1902.04,0.0,1060.0,1064.0,99.62406015037594,1064.0,44
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1524.0,EU798945,"Staphylococcus sp. JY04 16S ribosomal RNA gene, partial sequence",1902.04,0.0,1060.0,1064.0,99.62406015037594,1064.0,45
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1450.0,EU730931,"Staphylococcus cohnii strain 175 16S ribosomal RNA gene, partial sequence",1902.04,0.0,1060.0,1064.0,99.62406015037594,1064.0,46
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1505.0,AM696928,"Uncultured bacterium partial 16S rRNA gene, isolate BF0002A113",1902.04,0.0,1060.0,1064.0,99.62406015037594,1064.0,47
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1429.0,MF286535,"Staphylococcus nepalensis strain AS12 16S ribosomal RNA gene, partial sequence",1901.14,0.0,1058.0,1061.0,99.71724787935909,1064.0,48
15_E-0_MM_16S.1492R_56,>15_E-0_MM_16S.1492R_56,1428.0,FJ514811,"Staphylococcus sp. gy232 16S ribosomal RNA gene, partial sequence",1901.14,0.0,1058.0,1061.0,99.71724787935909,1064.0,49
